prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.088,0.246,0.186,0.09,0.112,0.278,12110,3,5
0.086,0.06,0.042,0.084,0.044,0.684,3052397,5,5
0.634,0.012,0.018,0.262,0.006,0.068,138951,0,0
0.008,0.038,0.036,0.012,0.04,0.866,3052428,5,5
0.074,0.18,0.078,0.128,0.226,0.314,1897087,1,5
0.098,0.066,0.518,0.056,0.186,0.076,194440,2,2
0.042,0.078,0.13,0.088,0.38,0.282,3052505,4,4
0.036,0.19,0.098,0.034,0.154,0.488,1972579,5,5
0.096,0.058,0.632,0.036,0.114,0.064,338478,2,2
0.026,0.156,0.076,0.028,0.416,0.298,2169991,4,4
0.012,0.478,0.08,0.04,0.16,0.23,2951619,1,1
0.014,0.096,0.076,0.034,0.616,0.164,3052307,4,4
0.04,0.31,0.048,0.024,0.044,0.534,11029,2,5
0.144,0.152,0.376,0.076,0.118,0.134,12475,2,2
0.03,0.024,0.014,0.022,0.012,0.898,3052387,5,5
0.008,0.36,0.054,0.006,0.146,0.426,3047837,5,5
0.496,0.062,0.168,0.108,0.034,0.132,1330524,0,0
0.01,0.512,0.008,0.006,0.06,0.404,3048443,1,1
0.02,0.112,0.076,0.022,0.568,0.202,3052303,1,4
0.022,0.136,0.118,0.046,0.272,0.406,3052518,4,5
0.072,0.084,0.086,0.116,0.224,0.418,3051375,5,5
0.016,0.156,0.066,0.062,0.14,0.56,1987018,5,5
0.102,0.064,0.072,0.192,0.208,0.362,3052557,3,5
0.004,0.154,0.024,0.012,0.018,0.788,37124,5,5
0.006,0.306,0.028,0.004,0.138,0.518,3048459,5,5
0.62,0.066,0.068,0.116,0.026,0.104,1239572,0,0
0.3,0.108,0.026,0.214,0.05,0.302,28876,0,5
0.016,0.42,0.048,0.038,0.13,0.348,249583,1,1
0.008,0.29,0.018,0.0,0.152,0.532,3052463,5,5
0.158,0.09,0.108,0.342,0.14,0.162,3048148,3,3
