prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.125,0.09603921568627452,0.059333333333333335,0.548,0.04766666666666667,0.12396078431372548,694003,3,3
0.008403846153846154,0.16702599378744992,0.020707706766917293,0.006044444444444444,0.098581377463113,0.6992366313842291,3048440,5,5
0.728,0.008,0.004,0.206,0.004,0.05,138951,0,0
0.034,0.37431116591067276,0.052137719298245615,0.166,0.15418565483476132,0.21936545995632037,1987019,5,1
0.006153846153846154,0.3346492378618833,0.010251465201465202,0.012105050505050504,0.014896567672500407,0.6219438326052544,11036,1,5
0.069,0.21586461251167133,0.292,0.07161904761904762,0.09766666666666667,0.25384967320261437,3052610,2,2
0.03,0.15423529695566168,0.09555263157894738,0.05,0.48571929824561405,0.1844927732197769,3052299,4,4
0.012199999999999999,0.08786674349282728,0.024176180836707153,0.018155050505050504,0.057148958019811194,0.8004530671456042,3052418,5,5
0.092,0.16802261904761903,0.320247619047619,0.124,0.12070666666666668,0.17502309523809523,3052230,2,2
0.024153846153846154,0.09769230769230769,0.2903333333333334,0.095,0.27281176470588236,0.22000874811463048,3052474,4,2
0.006,0.16660375129099128,0.18131465201465202,0.012055555555555555,0.09559359597402942,0.5384324451647717,3048287,1,5
0.022,0.16308677388665663,0.07632247284878865,0.032,0.43512267206589617,0.2714680811986585,3052314,4,4
0.06,0.108,0.4626666666666666,0.12733333333333333,0.125,0.117,11676,2,2
0.064,0.056047619047619054,0.7340476190476191,0.032,0.056,0.0579047619047619,338079,2,2
0.11,0.23792565405410823,0.11620146520146521,0.20005,0.08452953488372093,0.2512933458607056,59304,5,5
0.0582,0.1332325037466102,0.0182237998843262,0.09806060606060606,0.06093875800154438,0.6313443323069132,3052440,5,5
0.2345833333333333,0.14280132512131394,0.020087719298245616,0.22606060606060607,0.10688424124607003,0.26958277494043104,28876,0,5
0.01245,0.37978633237357246,0.023379212454212452,0.008055555555555555,0.04392045743770596,0.5324084421789537,3048443,1,5
0.01075,0.5732853820774296,0.03625730994152047,0.032380158730158724,0.11337222222222224,0.23395492702866888,249583,1,1
0.0,0.058,0.044,0.036,0.7702807486631016,0.0917192513368984,3052462,4,4
0.030153846153846153,0.2535794509365425,0.046426807403123195,0.06833333333333334,0.21570157891068537,0.38580498326246937,1987018,5,5
0.026,0.2856966359003527,0.0172014652014652,0.02266616161616162,0.014615005539542925,0.6338207317424775,59301,5,5
0.068,0.1740392156862745,0.0473859649122807,0.412,0.08101058029689608,0.2175642391045487,694009,3,3
0.082,0.1147281142877135,0.04228571428571429,0.16010555555555556,0.28455858954998486,0.3163220263210318,3051375,5,5
0.006,0.3339222068711431,0.21027619047619048,0.008055555555555555,0.05323055258467023,0.38851549451244066,3048175,5,5
0.594,0.064,0.046,0.125,0.054,0.117,2003650,0,0
0.29475,0.18175,0.018,0.3,0.05757843137254902,0.14792156862745098,36427,0,3
0.03302051282051282,0.3125616152374767,0.03232764603817236,0.010105050505050504,0.08346825039638127,0.5285169250024063,3052468,1,5
0.032,0.1776954751370001,0.017582706766917294,0.018044444444444443,0.11429642499727818,0.6403809486543599,3047817,5,5
0.102,0.11705,0.056,0.3143301587301587,0.203,0.2076198412698413,3049953,3,3
