prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.176,0.092,0.046,0.448,0.06,0.178,11137,3,3
0.04,0.276,0.062,0.05,0.034,0.538,2169701,5,5
0.316,0.126,0.116,0.064,0.066,0.312,1239565,0,0
0.014,0.424,0.05,0.018,0.042,0.452,11024,5,5
0.028,0.278,0.134,0.054,0.028,0.478,11033,1,5
0.038,0.162,0.392,0.068,0.112,0.228,11709,2,2
0.078,0.11,0.136,0.072,0.246,0.358,3052317,4,5
0.064,0.12,0.092,0.128,0.28,0.316,3051375,5,5
0.008,0.08,0.234,0.034,0.322,0.322,3052493,2,4
0.028,0.19,0.092,0.056,0.404,0.23,3052310,4,4
0.004,0.498,0.046,0.016,0.05,0.386,3048443,1,1
0.018,0.09,0.036,0.042,0.616,0.198,3052299,4,4
0.042,0.164,0.392,0.088,0.088,0.226,11723,2,2
0.02,0.194,0.104,0.076,0.174,0.432,3052619,2,5
0.024,0.256,0.078,0.034,0.056,0.552,11020,5,5
0.026,0.318,0.058,0.05,0.158,0.39,1972575,5,5
0.646,0.006,0.018,0.252,0.01,0.068,138950,0,0
0.022,0.622,0.058,0.012,0.144,0.142,12538,1,1
0.004,0.388,0.196,0.018,0.078,0.316,3048184,1,1
0.028,0.066,0.142,0.048,0.452,0.264,3052458,4,4
0.012,0.014,0.006,0.012,0.032,0.924,3052389,5,5
0.014,0.282,0.046,0.076,0.18,0.402,1972573,5,5
0.16,0.106,0.054,0.402,0.084,0.194,1335626,3,3
0.032,0.154,0.066,0.048,0.128,0.572,40057,5,5
0.038,0.218,0.034,0.014,0.162,0.534,3047817,5,5
0.35,0.122,0.036,0.166,0.078,0.248,28876,0,0
0.654,0.034,0.032,0.11,0.044,0.126,2003650,0,0
0.016,0.024,0.002,0.026,0.018,0.914,3052390,1,5
0.034,0.336,0.064,0.016,0.018,0.532,60875,5,5
0.176,0.09,0.102,0.326,0.092,0.214,3048148,3,3
