prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.041294033952027236,0.2540734518857381,0.6890185398587271,0.01561397430350768,11137,respiratory,respiratory
0.11504855692190057,0.010020729311978609,0.004687941405993725,0.8702427723601269,3048168,vector,vector
0.5565320805377105,0.24506552562808326,0.1814683041943823,0.016934089639823683,463676,direct contact,direct contact
0.0772006762267498,0.04849096602362444,0.017914994245114804,0.8563933635045108,3052429,vector,vector
0.7113299670208888,0.05315328421879001,0.017476361512682885,0.21804038724763816,3049952,direct contact,direct contact
0.2379261976488951,0.724539334847013,0.03587077957888038,0.0016636879252112879,1330524,faecal-oral,faecal-oral
0.1850992712986222,0.09140531641487595,0.13292333379853113,0.5905720784879708,1933191,vector,vector
0.2042219613394744,0.016185737268308825,0.005690753921441485,0.7739015474707751,3047385,vector,vector
0.10004038883199184,0.06351699796176831,0.7293171730741907,0.107125440132049,3052503,respiratory,respiratory
0.052230191780626066,0.02407714826677875,0.004702287439597287,0.918990372512998,59302,vector,vector
0.6165042244795098,0.17240012686904604,0.11772041482679832,0.09337523382464598,138951,direct contact,direct contact
0.16958844280307037,0.0756143088696578,0.051849656710400246,0.7029475916168717,3047817,vector,vector
0.5670318231457142,0.34747742261770315,0.05624497551460369,0.029245778721979202,95342,faecal-oral,direct contact
0.4245318772525097,0.2854249093748646,0.2365464465941951,0.053496766778430474,1330491,faecal-oral,faecal-oral
0.04309411107167697,0.013448684168121972,0.009783321876674642,0.9336738828835264,3052396,vector,vector
0.10894438413576718,0.028149275540413857,0.1260908369696578,0.7368155033541611,3052537,vector,vector
0.8052560475542628,0.058535275460666156,0.036728210180494054,0.09948046680457685,3052461,direct contact,direct contact
0.4830588453249886,0.1326315946083525,0.025049757219691264,0.35925980284696774,3052230,direct contact,direct contact
0.19982927377433818,0.052403877718915116,0.04483954751732776,0.7029273009894188,3048148,direct contact,vector
0.09966202971346473,0.04664869862245746,0.03259053813278415,0.8210987335312937,3052413,vector,vector
0.06155225138838851,0.012093347231853374,0.07989157199150144,0.8464628293882565,3052444,vector,vector
0.03381111781993007,0.04777097161458924,0.001568837972310073,0.9168490725931707,204269,vector,vector
0.20090182825567135,0.07111726654358762,0.619743511719244,0.10823739348149723,3052489,respiratory,respiratory
0.07787332682883,0.023884876763523914,0.0017572862807397206,0.8964845101269064,59300,vector,vector
0.04192660438616655,0.05708342618990643,0.0036071916618734467,0.8973827777620533,11033,vector,vector
0.8352591802119811,0.05380717258917836,0.025867079277222926,0.08506656792161753,11292,direct contact,direct contact
0.8449323967541507,0.0686003884193027,0.030776837459362247,0.055690377367184817,3052342,direct contact,direct contact
0.5442683528392165,0.3347849410789494,0.08215012450984036,0.03879658157199362,2003652,faecal-oral,direct contact
0.16745413144051494,0.08513183746661539,0.5134320709809199,0.2339819601119498,3052498,respiratory,respiratory
