prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.1544030809759627,0.18054037407951587,0.495484077823526,0.16957246712099527,3052789,respiratory,respiratory
0.01957569869415853,0.0028377491443118876,0.0021480412754271397,0.9754385108861023,3048158,vector,vector
0.7440127381611318,0.04093314432698546,0.04512397817381661,0.16993013933806622,2951619,direct contact,direct contact
0.4944368158683358,0.021579635597900288,0.016945812093591864,0.4670377364401721,3052464,vector,vector
0.773643003336414,0.09640714853258835,0.015458882393207671,0.11449096573778986,3049953,direct contact,direct contact
0.0334825858220242,0.45117980966557214,0.5098976596816291,0.005439944830774903,67605,faecal-oral,respiratory
0.20268334106024075,0.05094791072000362,0.11441661743686783,0.6319521307828877,1933189,vector,vector
0.12053414403694243,0.015798205994726113,0.021457639581108072,0.8422100103872235,3048360,vector,vector
0.1698277613842253,0.05662837258641411,0.25782749188475373,0.5157163741446067,3052303,respiratory,vector
0.024085437739174674,0.003517258359221145,0.0024387808728328,0.9699585230287714,3052468,vector,vector
0.6961849183411419,0.15703700610776183,0.10105100358046841,0.04572707197062767,3052557,direct contact,direct contact
0.018207996127877244,0.015230981579749937,0.012813793809525933,0.9537472284828472,3047395,vector,vector
0.5125933299776128,0.28024614713751117,0.1427021473453542,0.06445837553952169,1239572,faecal-oral,direct contact
0.1426890400091916,0.5059632419609125,0.3112702359039961,0.0400774821258999,1239570,faecal-oral,faecal-oral
0.02604616108818101,0.008992717483192263,0.012640223354489829,0.952320898074137,3052396,vector,vector
0.08962618503351218,0.025101377551245235,0.01866289930713264,0.86660953810811,60875,vector,vector
0.8329691400163451,0.04552360620190577,0.032806801027688605,0.08870045275406066,90961,direct contact,direct contact
0.10574534136784004,0.34362720934824376,0.4807309874544144,0.06989646182950186,694009,direct contact,respiratory
0.7343258040103711,0.043577242070911494,0.05227748894862075,0.16981946497009656,38767,direct contact,direct contact
0.08268588548091341,0.00642044738251642,0.013636026178717777,0.8972576409578524,3048170,vector,vector
0.043504210179099875,0.026030037627333656,0.009876314656291726,0.9205894375372748,11033,vector,vector
0.053500764849928426,0.0034662644589482476,0.010179668648551691,0.9328533020425717,3048287,vector,vector
0.14821097956912946,0.05577568687586573,0.5841218355196167,0.2118914980353879,3052470,respiratory,respiratory
0.034316479024068716,0.013525901268215961,0.013385970327249645,0.9387716493804658,3046277,vector,vector
0.2328375786767487,0.11836390263094157,0.04435686119754542,0.6044416574947643,3048440,vector,vector
0.9195483593234374,0.01654573564830341,0.003402928387555481,0.06050297664070408,11723,direct contact,direct contact
0.5451661373162602,0.04761170786088854,0.08921430928251206,0.3180078455403395,2951618,direct contact,direct contact
0.23524638474886883,0.43949288879968856,0.15821424288661204,0.16704648356483057,36427,faecal-oral,faecal-oral
0.08911027855683366,0.14797258594422755,0.7484550866179825,0.014462048880956552,3052331,respiratory,respiratory
