prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.274,0.16,0.18,0.386,3052480,respiratory,vector
0.014,0.002,0.02,0.964,3052463,vector,vector
0.518,0.084,0.156,0.242,11723,direct contact,direct contact
0.296,0.076,0.112,0.516,1972579,vector,vector
0.626,0.128,0.056,0.19,3052557,direct contact,direct contact
0.244,0.236,0.098,0.422,28876,faecal-oral,vector
0.058,0.018,0.106,0.818,3052464,vector,vector
0.3,0.08,0.096,0.524,1972572,vector,vector
0.064,0.01,0.602,0.324,3052498,respiratory,respiratory
0.206,0.028,0.03,0.736,3048175,vector,vector
0.24,0.056,0.426,0.278,3052314,direct contact,respiratory
0.044,0.024,0.024,0.908,60875,vector,vector
0.204,0.516,0.14,0.14,2956252,faecal-oral,faecal-oral
0.296,0.168,0.37,0.166,693997,faecal-oral,respiratory
0.046,0.024,0.062,0.868,11020,vector,vector
0.028,0.048,0.062,0.862,11029,vector,vector
0.73,0.048,0.11,0.112,11292,direct contact,direct contact
0.264,0.088,0.078,0.57,2955465,direct contact,vector
0.312,0.148,0.12,0.42,3051375,direct contact,vector
0.012,0.014,0.048,0.926,3048440,vector,vector
0.016,0.01,0.018,0.956,3048225,vector,vector
0.01,0.002,0.026,0.962,3048215,vector,vector
0.398,0.06,0.308,0.234,2169991,respiratory,direct contact
0.21,0.162,0.15,0.478,59304,vector,vector
0.054,0.024,0.04,0.882,2169701,vector,vector
0.694,0.254,0.018,0.034,138951,direct contact,direct contact
0.726,0.148,0.032,0.094,3052560,direct contact,direct contact
0.218,0.428,0.042,0.312,1239565,faecal-oral,faecal-oral
0.17,0.068,0.64,0.122,11137,respiratory,respiratory
