prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.2733333333333333,0.21333333333333335,0.17,0.3433333333333333,3052480,respiratory,vector
0.056666666666666664,0.03,0.05333333333333334,0.86,11024,vector,vector
0.71,0.06,0.1,0.13,90961,direct contact,direct contact
0.04,0.02666666666666667,0.03333333333333333,0.9,3052428,vector,vector
0.69,0.10666666666666667,0.07,0.13333333333333333,1897087,direct contact,direct contact
0.4266666666666667,0.11666666666666667,0.26,0.19666666666666666,67605,faecal-oral,direct contact
0.013333333333333334,0.01,0.01,0.9666666666666667,3048225,vector,vector
0.04666666666666667,0.01,0.03666666666666667,0.9066666666666666,37124,vector,vector
0.07,0.056666666666666664,0.09,0.7833333333333333,3048300,respiratory,vector
0.02,0.02,0.04666666666666667,0.9133333333333333,3052389,vector,vector
0.7933333333333333,0.17333333333333334,0.01,0.023333333333333334,147712,direct contact,direct contact
0.07666666666666666,0.03,0.06666666666666667,0.8266666666666667,11034,vector,vector
0.16666666666666666,0.4066666666666667,0.12,0.30666666666666664,1348384,faecal-oral,faecal-oral
0.20666666666666667,0.5433333333333333,0.07333333333333333,0.17666666666666667,95342,faecal-oral,faecal-oral
0.09,0.07,0.13,0.71,3052440,vector,vector
0.013333333333333334,0.013333333333333334,0.01,0.9633333333333334,3048447,vector,vector
0.26,0.5666666666666667,0.03666666666666667,0.13666666666666666,35612,direct contact,faecal-oral
0.5433333333333333,0.1,0.10666666666666667,0.25,3049952,direct contact,direct contact
0.61,0.13,0.07666666666666666,0.18333333333333332,3052223,direct contact,direct contact
0.20333333333333334,0.07333333333333333,0.18333333333333332,0.54,3052676,vector,vector
0.04666666666666667,0.02,0.03,0.9033333333333333,48543,vector,vector
0.03666666666666667,0.03666666666666667,0.04666666666666667,0.88,11029,vector,vector
0.09,0.03666666666666667,0.6533333333333333,0.22,3052302,respiratory,respiratory
0.11333333333333333,0.006666666666666667,0.013333333333333334,0.8666666666666667,3047837,vector,vector
0.02666666666666667,0.006666666666666667,0.016666666666666666,0.95,59300,vector,vector
0.2633333333333333,0.17,0.14333333333333334,0.42333333333333334,3052610,direct contact,vector
0.75,0.05333333333333334,0.08,0.11666666666666667,3052505,direct contact,direct contact
0.25666666666666665,0.12,0.43333333333333335,0.19,693997,faecal-oral,respiratory
0.023333333333333334,0.013333333333333334,0.72,0.24333333333333335,3052470,respiratory,respiratory
