prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.24,0.0,0.54,0.22,3052474,respiratory,respiratory
0.04,0.0,0.06,0.9,3048158,vector,vector
0.86,0.08,0.06,0.0,11642,direct contact,direct contact
0.3,0.1,0.08,0.52,3052413,vector,vector
0.68,0.06,0.14,0.12,3052342,direct contact,direct contact
0.42,0.3,0.04,0.24,1678143,faecal-oral,direct contact
0.0,0.0,0.08,0.92,3048447,vector,vector
0.3,0.1,0.14,0.46,1972578,vector,vector
0.06,0.26,0.54,0.14,290028,respiratory,respiratory
0.02,0.0,0.0,0.98,60877,vector,vector
0.26,0.02,0.12,0.6,2955935,direct contact,vector
0.04,0.02,0.06,0.88,3048168,vector,vector
0.5,0.44,0.0,0.06,72149,faecal-oral,direct contact
0.26,0.38,0.1,0.26,36427,faecal-oral,faecal-oral
0.3,0.06,0.12,0.52,11318,vector,vector
0.1,0.02,0.02,0.86,11039,vector,vector
0.3,0.3,0.14,0.26,12475,direct contact,direct contact
0.92,0.04,0.04,0.0,3052461,direct contact,direct contact
0.48,0.04,0.16,0.32,38767,direct contact,direct contact
0.14,0.04,0.14,0.68,1933189,vector,vector
0.08,0.0,0.04,0.88,11020,vector,vector
0.1,0.12,0.3,0.48,3052537,vector,vector
0.4,0.16,0.3,0.14,3052317,respiratory,direct contact
0.3,0.18,0.08,0.44,1972572,vector,vector
0.22,0.12,0.08,0.58,1972579,vector,vector
0.58,0.12,0.18,0.12,3052225,direct contact,direct contact
0.74,0.18,0.06,0.02,3052560,direct contact,direct contact
0.3,0.2,0.12,0.38,351073,faecal-oral,vector
0.04,0.0,0.62,0.34,1980456,respiratory,respiratory
