prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.078,0.018,0.822,0.082,3052477,respiratory,respiratory
0.016,0.012,0.072,0.9,3048447,vector,vector
0.614,0.096,0.062,0.228,3052223,direct contact,direct contact
0.32,0.13,0.244,0.306,3052684,vector,direct contact
0.29,0.06,0.348,0.302,3052314,direct contact,respiratory
0.174,0.614,0.078,0.134,1330491,faecal-oral,faecal-oral
0.014,0.006,0.088,0.892,3052428,vector,vector
0.04,0.03,0.056,0.874,11033,vector,vector
0.274,0.068,0.444,0.214,3052310,respiratory,respiratory
0.016,0.002,0.01,0.972,2083198,vector,vector
0.546,0.364,0.026,0.064,463676,direct contact,direct contact
0.102,0.094,0.122,0.682,3052444,vector,vector
0.38,0.492,0.038,0.09,2003652,faecal-oral,faecal-oral
0.324,0.306,0.118,0.252,2003649,faecal-oral,direct contact
0.282,0.054,0.276,0.388,1933190,vector,vector
0.024,0.01,0.02,0.946,3048225,vector,vector
0.206,0.006,0.05,0.738,3048233,direct contact,vector
0.588,0.022,0.144,0.246,2951618,direct contact,direct contact
0.73,0.146,0.038,0.086,3052560,direct contact,direct contact
0.028,0.0,0.02,0.952,3048448,vector,vector
0.056,0.016,0.098,0.83,3048168,vector,vector
0.294,0.048,0.098,0.56,1972577,vector,vector
0.076,0.018,0.738,0.168,3052489,respiratory,respiratory
0.036,0.022,0.028,0.914,60876,vector,vector
0.046,0.018,0.062,0.874,11020,vector,vector
0.478,0.126,0.106,0.29,3052342,direct contact,direct contact
0.904,0.036,0.032,0.028,194441,direct contact,direct contact
0.216,0.516,0.048,0.22,1239573,faecal-oral,faecal-oral
0.406,0.092,0.21,0.292,2169991,respiratory,direct contact
