prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.056666666666666664,0.03,0.6466666666666666,0.26666666666666666,3052489,respiratory,respiratory
0.16666666666666666,0.13,0.38333333333333336,0.32,3052456,vector,respiratory
0.5633333333333334,0.30666666666666664,0.07666666666666666,0.05333333333333334,147711,direct contact,direct contact
0.006666666666666667,0.006666666666666667,0.006666666666666667,0.98,3048215,vector,vector
0.12666666666666668,0.07333333333333333,0.13333333333333333,0.6666666666666666,2955935,direct contact,vector
0.43666666666666665,0.4633333333333333,0.03666666666666667,0.06333333333333334,2003652,faecal-oral,faecal-oral
0.4266666666666667,0.05,0.2833333333333333,0.24,1933191,vector,direct contact
0.03333333333333333,0.02,0.023333333333333334,0.9233333333333333,3052387,vector,vector
0.11666666666666667,0.02666666666666667,0.5433333333333333,0.31333333333333335,3052303,respiratory,respiratory
0.27666666666666667,0.013333333333333334,0.056666666666666664,0.6533333333333333,3048287,vector,vector
0.7766666666666666,0.11,0.04666666666666667,0.06666666666666667,338478,direct contact,direct contact
0.19666666666666666,0.02666666666666667,0.03666666666666667,0.74,3047837,vector,vector
0.14333333333333334,0.25,0.3933333333333333,0.21333333333333335,693997,faecal-oral,respiratory
0.2833333333333333,0.49,0.07,0.15666666666666668,1239572,faecal-oral,faecal-oral
0.013333333333333334,0.0033333333333333335,0.09333333333333334,0.89,3048447,vector,vector
0.02666666666666667,0.023333333333333334,0.11,0.84,3052428,vector,vector
0.08666666666666667,0.17666666666666667,0.45,0.2866666666666667,694009,direct contact,respiratory
0.7,0.07333333333333333,0.05,0.17666666666666667,3049953,direct contact,direct contact
0.2866666666666667,0.11666666666666667,0.13333333333333333,0.4633333333333333,3051375,direct contact,vector
0.056666666666666664,0.02666666666666667,0.05333333333333334,0.8633333333333333,11029,vector,vector
0.0033333333333333335,0.0,0.016666666666666666,0.98,3052463,vector,vector
0.02,0.01,0.056666666666666664,0.9133333333333333,3052390,vector,vector
0.15,0.056666666666666664,0.39,0.4033333333333333,3052499,respiratory,vector
0.05333333333333334,0.013333333333333334,0.09333333333333334,0.84,11033,vector,vector
0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.99,2083198,vector,vector
0.6266666666666667,0.2866666666666667,0.03,0.056666666666666664,138951,direct contact,direct contact
0.79,0.016666666666666666,0.10666666666666667,0.08666666666666667,3052460,direct contact,direct contact
0.2833333333333333,0.63,0.03333333333333333,0.05333333333333334,11983,faecal-oral,faecal-oral
0.03666666666666667,0.023333333333333334,0.5866666666666667,0.35333333333333333,3052493,respiratory,respiratory
