prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.404,0.05,0.194,0.352,2169991,respiratory,direct contact
0.018,0.006,0.05,0.926,3052389,vector,vector
0.814,0.074,0.042,0.07,338079,direct contact,direct contact
0.02,0.024,0.018,0.938,60877,vector,vector
0.722,0.124,0.028,0.126,1897087,direct contact,direct contact
0.302,0.5,0.082,0.116,2003650,faecal-oral,faecal-oral
0.028,0.016,0.098,0.858,3052428,vector,vector
0.098,0.11,0.126,0.666,3052440,vector,vector
0.242,0.036,0.488,0.234,3052325,respiratory,respiratory
0.026,0.014,0.024,0.936,60875,vector,vector
0.538,0.304,0.042,0.116,138948,direct contact,direct contact
0.016,0.018,0.014,0.952,2083198,vector,vector
0.244,0.524,0.062,0.17,1239573,faecal-oral,faecal-oral
0.286,0.512,0.07,0.132,2003651,faecal-oral,faecal-oral
0.018,0.006,0.016,0.96,3048360,vector,vector
0.214,0.14,0.098,0.548,59304,vector,vector
0.708,0.126,0.064,0.102,3052557,direct contact,direct contact
0.28,0.064,0.292,0.364,3052314,direct contact,vector
0.48,0.142,0.112,0.266,3052230,direct contact,direct contact
0.314,0.072,0.08,0.534,1972579,vector,vector
0.028,0.008,0.054,0.91,3052396,vector,vector
0.018,0.006,0.006,0.97,3048459,vector,vector
0.016,0.004,0.744,0.236,1980456,respiratory,respiratory
0.11,0.036,0.306,0.548,3052518,vector,vector
0.018,0.02,0.014,0.948,2083199,vector,vector
0.642,0.072,0.064,0.222,3048148,direct contact,direct contact
0.676,0.08,0.044,0.2,3052223,direct contact,direct contact
0.24,0.344,0.036,0.38,1239565,faecal-oral,vector
0.124,0.186,0.538,0.152,290028,respiratory,respiratory
