prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.154,0.096,0.564,0.186,11137,respiratory,respiratory
0.084,0.064,0.05,0.802,11021,vector,vector
0.578,0.04,0.236,0.146,11292,direct contact,direct contact
0.006,0.004,0.004,0.986,3048215,vector,vector
0.38,0.008,0.028,0.584,3048233,direct contact,vector
0.216,0.132,0.446,0.206,693997,faecal-oral,respiratory
0.266,0.01,0.01,0.714,3047837,vector,vector
0.364,0.042,0.336,0.258,1933191,vector,direct contact
0.038,0.01,0.67,0.282,3052470,respiratory,respiratory
0.024,0.05,0.14,0.786,3052381,vector,vector
0.622,0.152,0.074,0.152,3052557,direct contact,direct contact
0.336,0.092,0.214,0.358,3052684,vector,vector
0.188,0.56,0.064,0.188,1239570,faecal-oral,faecal-oral
0.362,0.154,0.22,0.264,12092,faecal-oral,direct contact
0.028,0.028,0.01,0.934,3052468,vector,vector
0.004,0.0,0.006,0.99,3052463,vector,vector
0.65,0.072,0.152,0.126,3048148,direct contact,direct contact
0.838,0.08,0.032,0.05,338079,direct contact,direct contact
0.72,0.242,0.01,0.028,147712,direct contact,direct contact
0.122,0.062,0.08,0.736,3052444,vector,vector
0.18,0.082,0.072,0.666,2748762,vector,vector
0.238,0.088,0.07,0.604,40053,vector,vector
0.074,0.02,0.778,0.128,3052331,respiratory,respiratory
0.044,0.034,0.016,0.906,332097,vector,vector
0.474,0.012,0.02,0.494,3052465,vector,vector
0.566,0.028,0.184,0.222,2951619,direct contact,direct contact
0.2,0.02,0.548,0.232,3052314,direct contact,respiratory
0.242,0.498,0.038,0.222,1239573,faecal-oral,faecal-oral
0.292,0.132,0.358,0.218,1335626,respiratory,respiratory
