prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.18,0.112,0.512,0.196,694003,respiratory,respiratory
0.204,0.018,0.046,0.732,3048170,vector,vector
0.63,0.038,0.1,0.232,90961,direct contact,direct contact
0.046,0.036,0.09,0.828,3052464,vector,vector
0.842,0.022,0.05,0.086,3052459,direct contact,direct contact
0.24,0.35,0.1,0.31,36427,faecal-oral,faecal-oral
0.006,0.008,0.01,0.976,3048443,vector,vector
0.172,0.09,0.102,0.636,3052401,vector,vector
0.296,0.162,0.31,0.232,1335626,respiratory,respiratory
0.044,0.026,0.022,0.908,59301,vector,vector
0.214,0.078,0.09,0.618,2955935,direct contact,vector
0.046,0.002,0.034,0.918,37124,vector,vector
0.43,0.4,0.052,0.118,1821750,faecal-oral,direct contact
0.13,0.68,0.048,0.142,1239570,faecal-oral,faecal-oral
0.014,0.012,0.028,0.946,3048440,vector,vector
0.168,0.072,0.128,0.632,2747210,vector,vector
0.226,0.604,0.04,0.13,35612,direct contact,faecal-oral
0.666,0.152,0.052,0.13,338079,direct contact,direct contact
0.394,0.12,0.134,0.352,3051375,direct contact,direct contact
0.314,0.088,0.09,0.508,3052413,vector,vector
0.012,0.008,0.018,0.962,60877,vector,vector
0.236,0.098,0.094,0.572,40053,vector,vector
0.034,0.016,0.566,0.384,3052493,respiratory,respiratory
0.328,0.052,0.068,0.552,1972574,vector,vector
0.1,0.122,0.076,0.702,40057,vector,vector
0.664,0.162,0.046,0.128,338478,direct contact,direct contact
0.228,0.194,0.214,0.364,3052610,direct contact,vector
0.492,0.36,0.056,0.092,1803956,faecal-oral,direct contact
0.04,0.018,0.608,0.334,1980456,respiratory,respiratory
