prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.142,0.034,0.512,0.312,3052302,respiratory,respiratory
0.02,0.022,0.01,0.948,59300,vector,vector
0.544,0.028,0.132,0.296,2951618,direct contact,direct contact
0.004,0.014,0.004,0.978,3048215,vector,vector
0.002,0.0,0.002,0.996,3048184,direct contact,vector
0.378,0.18,0.154,0.288,12092,faecal-oral,direct contact
0.046,0.016,0.038,0.9,2169701,vector,vector
0.03,0.038,0.034,0.898,11029,vector,vector
0.304,0.042,0.45,0.204,3052496,respiratory,respiratory
0.412,0.088,0.24,0.26,1933191,vector,direct contact
0.92,0.014,0.026,0.04,3052458,direct contact,direct contact
0.244,0.144,0.134,0.478,204269,vector,vector
0.152,0.648,0.052,0.148,1239570,faecal-oral,faecal-oral
0.138,0.61,0.09,0.162,1330491,faecal-oral,faecal-oral
0.236,0.136,0.106,0.522,40053,vector,vector
0.104,0.042,0.192,0.662,3052518,vector,vector
0.374,0.176,0.148,0.302,12475,direct contact,direct contact
0.67,0.27,0.016,0.044,138950,direct contact,direct contact
0.102,0.198,0.206,0.494,3052610,direct contact,vector
0.012,0.002,0.008,0.978,3048360,vector,vector
0.016,0.018,0.024,0.942,3052389,vector,vector
0.088,0.074,0.04,0.798,3052426,vector,vector
0.3,0.096,0.376,0.228,3052317,respiratory,respiratory
0.014,0.0,0.004,0.982,3048459,vector,vector
0.008,0.008,0.004,0.98,3046277,vector,vector
0.312,0.166,0.116,0.406,3051375,direct contact,vector
0.192,0.652,0.054,0.102,35612,direct contact,faecal-oral
0.184,0.578,0.09,0.148,2956252,faecal-oral,faecal-oral
0.034,0.036,0.078,0.852,3048300,respiratory,vector
