prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.196,0.05,0.518,0.236,3052474,respiratory,respiratory
0.014,0.02,0.012,0.954,3047395,vector,vector
0.386,0.116,0.092,0.406,3051375,direct contact,vector
0.16,0.382,0.24,0.218,77763,vector,faecal-oral
0.734,0.042,0.13,0.094,90961,direct contact,direct contact
0.358,0.114,0.338,0.19,67605,faecal-oral,direct contact
0.23,0.15,0.112,0.508,59304,vector,vector
0.192,0.162,0.112,0.534,2747210,vector,vector
0.038,0.014,0.586,0.362,3052470,respiratory,respiratory
0.004,0.008,0.002,0.986,3048215,vector,vector
0.778,0.07,0.064,0.088,11676,direct contact,direct contact
0.068,0.042,0.04,0.85,48543,vector,vector
0.426,0.484,0.024,0.066,1330524,faecal-oral,faecal-oral
0.216,0.34,0.132,0.312,28876,faecal-oral,faecal-oral
0.186,0.178,0.116,0.52,2748762,vector,vector
0.032,0.034,0.022,0.912,11029,vector,vector
0.686,0.03,0.13,0.154,2951618,direct contact,direct contact
0.396,0.192,0.124,0.288,12475,direct contact,direct contact
0.662,0.296,0.01,0.032,138951,direct contact,direct contact
0.48,0.052,0.208,0.26,1972576,vector,direct contact
0.3,0.06,0.18,0.46,11569,vector,vector
0.018,0.0,0.002,0.98,3048459,vector,vector
0.066,0.026,0.592,0.316,3052303,respiratory,respiratory
0.018,0.016,0.014,0.952,60875,vector,vector
0.006,0.008,0.004,0.982,3048448,vector,vector
0.002,0.004,0.026,0.968,3048233,direct contact,vector
0.198,0.04,0.56,0.202,3052314,direct contact,respiratory
0.178,0.096,0.564,0.162,693997,faecal-oral,respiratory
0.08,0.01,0.49,0.42,3052498,respiratory,respiratory
