prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.15,0.086,0.652,0.112,277944,respiratory,respiratory
0.01,0.004,0.008,0.978,60877,vector,vector
0.616,0.044,0.12,0.22,38767,direct contact,direct contact
0.038,0.028,0.06,0.874,3052429,vector,vector
0.264,0.142,0.2,0.394,12110,direct contact,vector
0.158,0.618,0.078,0.146,1239570,faecal-oral,faecal-oral
0.02,0.02,0.028,0.932,3052396,vector,vector
0.268,0.16,0.134,0.438,59304,vector,vector
0.082,0.02,0.62,0.278,3052498,respiratory,respiratory
0.04,0.004,0.022,0.934,3052463,vector,vector
0.86,0.048,0.05,0.042,3052459,direct contact,direct contact
0.036,0.004,0.012,0.948,3048448,vector,vector
0.318,0.594,0.034,0.054,72149,faecal-oral,faecal-oral
0.176,0.394,0.124,0.306,28875,faecal-oral,faecal-oral
0.336,0.074,0.32,0.27,1933191,vector,direct contact
0.02,0.006,0.03,0.944,3047385,vector,vector
0.472,0.116,0.164,0.248,3052225,direct contact,direct contact
0.54,0.044,0.178,0.238,249583,direct contact,direct contact
0.72,0.218,0.01,0.052,138950,direct contact,direct contact
0.272,0.048,0.192,0.488,11318,vector,vector
0.032,0.016,0.034,0.918,2169701,vector,vector
0.214,0.156,0.106,0.524,204269,vector,vector
0.12,0.09,0.616,0.174,290028,respiratory,respiratory
0.066,0.044,0.04,0.85,3052384,vector,vector
0.048,0.046,0.068,0.838,3052426,vector,vector
0.448,0.146,0.136,0.27,3049952,direct contact,direct contact
0.42,0.462,0.048,0.07,138948,direct contact,faecal-oral
0.324,0.2,0.172,0.304,12092,faecal-oral,direct contact
0.244,0.156,0.19,0.41,3052480,respiratory,vector
