prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.13,0.055,0.495,0.32,3052499,respiratory,respiratory
0.24,0.015,0.04,0.705,3047837,vector,vector
0.215,0.19,0.15,0.445,12110,direct contact,vector
0.155,0.015,0.055,0.775,3048168,vector,vector
0.24,0.02,0.045,0.695,3048233,direct contact,vector
0.315,0.22,0.075,0.39,351073,faecal-oral,vector
0.245,0.035,0.19,0.53,11569,vector,vector
0.03,0.0,0.06,0.91,3047817,vector,vector
0.365,0.02,0.375,0.24,3052496,respiratory,respiratory
0.025,0.005,0.005,0.965,3048443,vector,vector
0.745,0.19,0.015,0.05,138951,direct contact,direct contact
0.055,0.025,0.055,0.865,3047375,vector,vector
0.38,0.22,0.15,0.25,2003649,faecal-oral,direct contact
0.49,0.375,0.035,0.1,1330524,faecal-oral,direct contact
0.23,0.125,0.155,0.49,3052413,vector,vector
0.05,0.02,0.06,0.87,3052464,vector,vector
0.81,0.07,0.025,0.095,3052560,direct contact,direct contact
0.67,0.02,0.185,0.125,90961,direct contact,direct contact
0.78,0.115,0.03,0.075,338478,direct contact,direct contact
0.01,0.015,0.015,0.96,3048215,vector,vector
0.035,0.055,0.115,0.795,3052381,vector,vector
0.065,0.015,0.045,0.875,11034,vector,vector
0.045,0.045,0.13,0.78,3048300,respiratory,vector
0.03,0.02,0.06,0.89,3052390,vector,vector
0.04,0.02,0.065,0.875,3052428,vector,vector
0.63,0.31,0.015,0.045,463676,direct contact,direct contact
0.5,0.36,0.055,0.085,138948,direct contact,direct contact
0.505,0.355,0.05,0.09,1803956,faecal-oral,direct contact
0.49,0.015,0.285,0.21,2169991,respiratory,direct contact
