prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.044229854,0.010712423,0.9094655,0.03559219,3052310,respiratory,respiratory
0.011221785,0.001961435,0.0022965102,0.98452026,3048443,vector,vector
0.98174584,0.0026269108,0.009284914,0.0063423216,3049954,direct contact,direct contact
0.010590639,0.0033617574,0.002507793,0.9835398,3052426,vector,vector
0.9711189,0.005704598,0.0043439846,0.018832473,3051375,direct contact,direct contact
0.3675093,0.10808515,0.47856382,0.045841724,67605,faecal-oral,respiratory
0.049209867,0.038996235,0.015019321,0.8967746,77763,vector,vector
0.0032725343,0.0010013338,0.0010626178,0.9946635,3052463,vector,vector
0.004844986,0.017457409,0.9718908,0.0058068736,3052501,respiratory,respiratory
0.013395101,0.0060456134,0.0040680193,0.9764913,3048440,vector,vector
0.059894588,0.015039877,0.67174447,0.25332108,3052314,direct contact,respiratory
0.014778947,0.012007501,0.93019,0.043023527,3052676,vector,respiratory
0.08036723,0.89363617,0.0055098864,0.02048672,72149,faecal-oral,faecal-oral
0.03643669,0.022440352,0.008965454,0.9321576,351073,faecal-oral,vector
0.10701752,0.0108272685,0.0074668117,0.8746884,11034,vector,vector
0.16643111,0.019147696,0.03466747,0.77975374,3052464,vector,vector
0.9882299,0.006731784,0.0017715846,0.0032667178,3052560,direct contact,direct contact
0.993097,0.0012764191,0.0012519315,0.004374616,3052458,direct contact,direct contact
0.45616817,0.24211356,0.080214776,0.22150353,3052610,direct contact,direct contact
0.018536834,0.008793343,0.0062890374,0.96638083,204269,vector,vector
0.0031130002,0.0013823408,0.0012854757,0.9942192,11024,vector,vector
0.017817913,0.026178699,0.012973196,0.9430302,3052456,vector,vector
0.0038062264,0.003268327,0.0040220018,0.98890346,3052303,respiratory,vector
0.02112194,0.0083904695,0.0048936177,0.96559393,11033,vector,vector
0.0029482434,0.00095986115,0.001026381,0.9950655,3048168,vector,vector
0.012007404,0.0016183087,0.0017690192,0.9846052,3048233,direct contact,vector
0.9829911,0.0059637567,0.00388416,0.007161055,11723,direct contact,direct contact
0.20474006,0.6477333,0.040741507,0.10678516,2003652,faecal-oral,faecal-oral
0.016263073,0.10493347,0.8632835,0.015519894,694003,respiratory,respiratory
