prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.040308237,0.012016752,0.7557813,0.1918937,3052470,respiratory,respiratory
0.063055776,0.0026078206,0.0042596026,0.9300768,3047837,vector,vector
0.93846875,0.012979157,0.0063797217,0.042172372,90961,direct contact,direct contact
0.0044068885,0.0034077673,0.006124483,0.98606086,3052413,vector,vector
0.09184002,0.77734023,0.016791876,0.11402791,35612,direct contact,faecal-oral
0.1487319,0.6434706,0.14272146,0.065076105,1239572,faecal-oral,faecal-oral
0.005150813,0.00062544405,0.00067522965,0.9935486,3047385,vector,vector
0.024464173,0.0020498408,0.0025841268,0.9709019,3048170,vector,vector
0.020135451,0.015030531,0.9488918,0.015942175,3052317,respiratory,respiratory
0.057166733,0.007065023,0.06268104,0.8730872,3047817,vector,vector
0.941401,0.0030589101,0.0016857678,0.05385433,3052462,direct contact,direct contact
0.0021031504,0.0006712044,0.0007103892,0.9965153,3048158,vector,vector
0.032326695,0.0761973,0.008789285,0.88268673,28876,faecal-oral,vector
0.02404605,0.096257016,0.8728509,0.006845997,1239570,faecal-oral,respiratory
0.6576032,0.022409098,0.01825763,0.30173007,3052465,vector,direct contact
0.014114542,0.017741604,0.008507873,0.959636,1972576,vector,vector
0.8414259,0.01097456,0.13062638,0.016973222,147712,direct contact,direct contact
0.018201282,0.0026266342,0.0029156322,0.9762565,3048233,direct contact,vector
0.99503905,0.0008659195,0.0005460781,0.0035489833,3052556,direct contact,direct contact
0.005893661,0.0077652526,0.004221959,0.9821191,3048215,vector,vector
0.06943504,0.010521309,0.006453125,0.9135905,11569,vector,vector
0.042104308,0.47695407,0.031401612,0.44954005,77763,vector,faecal-oral
0.27637082,0.14607099,0.25392717,0.32363105,3052498,respiratory,vector
0.016585706,0.014612867,0.012863683,0.95593774,3048440,vector,vector
0.0032940248,0.0008099757,0.0008744502,0.9950216,3052466,vector,vector
0.92172194,0.006074787,0.0031887896,0.06901446,2951619,direct contact,direct contact
0.6395115,0.07649819,0.03442572,0.24956454,138948,direct contact,direct contact
0.12476311,0.74189687,0.05759279,0.075747214,2003652,faecal-oral,faecal-oral
0.9778541,0.014285387,0.0038511332,0.0040094284,3052480,respiratory,direct contact
