prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.04481085,0.0024484245,0.9298274,0.022913318,3052503,respiratory,respiratory
0.0035675932,0.0013483455,0.0010152137,0.99406886,59302,vector,vector
0.0093782935,0.58421606,0.009130465,0.3972752,694009,direct contact,faecal-oral
0.14940654,0.013917156,0.01313368,0.8235426,3052518,vector,vector
0.15126108,0.032450434,0.007772817,0.80851567,2955935,direct contact,vector
0.24097307,0.71965057,0.0039055755,0.035470847,72149,faecal-oral,faecal-oral
0.21025333,0.0036442012,0.0060780523,0.7800244,1933189,vector,vector
0.13309008,0.00476403,0.004074283,0.85807157,11569,vector,vector
0.010810976,0.02132355,0.005148303,0.9627172,3048300,respiratory,vector
0.37623638,0.008705707,0.008768186,0.6062897,3052465,vector,vector
0.991797,0.001246464,0.0012872161,0.005669317,3052460,direct contact,direct contact
0.4521173,0.010049785,0.01012191,0.527711,3048175,vector,vector
0.5845956,0.3217492,0.038263507,0.055391647,2003650,faecal-oral,direct contact
0.16999546,0.8022267,0.011466008,0.01631181,1330524,faecal-oral,faecal-oral
0.004822936,0.0127177695,0.0026954773,0.97976375,59301,vector,vector
0.406508,0.013770897,0.009302259,0.5704189,3052464,vector,vector
0.79478437,0.005198854,0.19587612,0.004140645,463676,direct contact,direct contact
0.9747942,0.006784776,0.0072112624,0.011209737,11723,direct contact,direct contact
0.9914057,0.0015346342,0.0039423998,0.0031172736,3052557,direct contact,direct contact
0.056779522,0.010196359,0.0070153847,0.92600876,3048360,vector,vector
0.009231431,0.0051648007,0.0027195623,0.98288417,3052413,vector,vector
0.014231749,0.0015063918,0.0011669226,0.983095,48543,vector,vector
0.024585582,0.014762893,0.035273574,0.9253779,3052303,respiratory,vector
0.023817286,0.03692304,0.017929828,0.92132986,3052456,vector,vector
0.075495295,0.004315363,0.0031143413,0.91707504,1972574,vector,vector
0.88217396,0.014009167,0.017040897,0.08677594,11709,direct contact,direct contact
0.9058386,0.010047883,0.008845199,0.07526836,12475,direct contact,direct contact
0.2864312,0.077083535,0.008073393,0.6284119,1239565,faecal-oral,vector
0.02113548,0.022753231,0.94345826,0.012653089,3052302,respiratory,respiratory
