prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.098842494,0.06749024,0.7163906,0.117276624,3052499,respiratory,respiratory
0.017145658,0.0061223386,0.0068129636,0.9699191,3052464,vector,vector
0.052902836,0.12830603,0.0055368724,0.8132543,2955935,direct contact,vector
0.0018573559,0.0010852133,0.0006857111,0.99637175,2083199,vector,vector
0.06445638,0.011903637,0.00517173,0.9184683,2955465,direct contact,vector
0.9805094,0.0088179335,0.0011900329,0.009482645,11983,faecal-oral,direct contact
0.07194994,0.51242495,0.014807335,0.4008178,77763,vector,faecal-oral
0.024274044,0.005889377,0.95059067,0.019245885,3052676,vector,respiratory
0.8973296,0.032232404,0.03285449,0.037583433,3052480,respiratory,direct contact
0.0047729565,0.004233671,0.0033498507,0.9876436,3052413,vector,vector
0.008275113,0.0041431948,0.97385854,0.013723125,3052314,direct contact,respiratory
0.009884199,0.13016394,0.00859296,0.8513589,1972572,vector,vector
0.05817617,0.61632884,0.31664494,0.008850006,1239570,faecal-oral,faecal-oral
0.061876133,0.033687364,0.89429647,0.010140009,1803956,faecal-oral,respiratory
0.013798989,0.0007839636,0.0006438277,0.9847733,59304,vector,vector
0.01647304,0.0123395305,0.017950047,0.95323735,3052418,vector,vector
0.8772061,0.05942063,0.023295404,0.040077858,11642,direct contact,direct contact
0.058872383,0.001641499,0.001567835,0.9379183,3048184,direct contact,vector
0.7213035,0.00823127,0.002515157,0.26795,11676,direct contact,direct contact
0.8442092,0.0011220903,0.0015041354,0.15316452,1972574,vector,direct contact
0.009532689,0.00576629,0.0016535837,0.9830474,3048168,vector,vector
0.0031526396,0.0041931337,0.002035437,0.99061877,3052429,vector,vector
0.032770123,0.42695063,0.0115230465,0.52875614,2846071,respiratory,vector
0.058533538,0.020290148,0.025917191,0.8952592,3052401,vector,vector
0.0011166299,0.0004911972,0.00046915445,0.9979231,3052468,vector,vector
0.9945228,0.0014558476,0.00095971423,0.0030615758,3052556,direct contact,direct contact
0.49399325,0.25951484,0.03109781,0.21539406,138950,direct contact,direct contact
0.01752972,0.96342057,0.012044974,0.00700467,2003651,faecal-oral,faecal-oral
0.18164861,0.04071099,0.6101924,0.16744794,3052470,respiratory,respiratory
