prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.09375322,0.028286546,0.6030468,0.27491346,3052489,respiratory,respiratory
0.022427585,0.07952494,0.020255404,0.8777921,3052456,vector,vector
0.6052467,0.014198528,0.37724856,0.0033061833,147711,direct contact,direct contact
0.051409483,0.0358892,0.011274255,0.90142703,3048215,vector,vector
0.6441018,0.15024704,0.039687563,0.16596363,2955935,direct contact,direct contact
0.31569192,0.5609581,0.041818883,0.08153113,2003652,faecal-oral,faecal-oral
0.005905561,0.005457534,0.008920048,0.97971684,1933191,vector,vector
0.00409094,0.023138681,0.002419848,0.97035056,3052387,vector,vector
0.014504423,0.007221747,0.04679248,0.93148136,3052303,respiratory,vector
0.040375262,0.0020639244,0.0020323817,0.95552844,3048287,vector,vector
0.9801025,0.0093162265,0.0056982576,0.0048829736,338478,direct contact,direct contact
0.018198615,0.0023066152,0.0027643347,0.9767304,3047837,vector,vector
0.004483726,0.3412426,0.6194769,0.03479681,693997,faecal-oral,respiratory
0.263922,0.45124188,0.2313454,0.05349077,1239572,faecal-oral,faecal-oral
0.002476641,0.00095214904,0.0011995479,0.99537164,3048447,vector,vector
0.010499323,0.016071135,0.04035398,0.9330756,3052428,vector,vector
0.04191725,0.6574159,0.0375026,0.26316422,694009,direct contact,faecal-oral
0.980179,0.0075447606,0.0014319562,0.010844259,3049953,direct contact,direct contact
0.960202,0.003602516,0.0039542206,0.032241296,3051375,direct contact,direct contact
0.0086259665,0.0013477926,0.0007593957,0.9892669,11029,vector,vector
0.004031681,0.0015417144,0.0012094328,0.9932172,3052463,vector,vector
0.23775561,0.004692212,0.027668659,0.72988355,3052390,vector,vector
0.1722669,0.10412776,0.6341951,0.089410245,3052499,respiratory,respiratory
0.006975406,0.0022975928,0.0016303922,0.9890966,11033,vector,vector
0.002692796,0.004221284,0.0012377698,0.9918481,2083198,vector,vector
0.69937783,0.12515241,0.036027238,0.1394425,138951,direct contact,direct contact
0.99185854,0.001546134,0.001367321,0.0052279807,3052460,direct contact,direct contact
0.45886087,0.18796545,0.048166346,0.3050073,11983,faecal-oral,direct contact
0.04100942,0.43467814,0.2848414,0.2394711,3052493,respiratory,faecal-oral
