prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.7232399,0.013299347,0.21170042,0.051760357,3052310,respiratory,direct contact
0.053541843,0.001096339,0.0008266159,0.9445352,3048215,vector,vector
0.9964065,0.00070161227,0.0006328313,0.0022590393,3052461,direct contact,direct contact
0.0018746698,0.002602411,0.0020088062,0.99351406,60876,vector,vector
0.002486431,0.00067229196,0.0007823279,0.99605894,3048184,direct contact,vector
0.05228805,0.89969915,0.0044945655,0.043518193,2956252,faecal-oral,faecal-oral
0.07554371,0.016882285,0.028920183,0.8786538,3052684,vector,vector
0.016875798,0.0017278121,0.0014836079,0.97991276,11034,vector,vector
0.04483389,0.5663711,0.35569388,0.03310119,1335626,respiratory,faecal-oral
0.0006495088,0.0009791902,0.0006382851,0.997733,3052466,vector,vector
0.81270415,0.053090595,0.10037002,0.033835266,11642,direct contact,direct contact
0.0102895275,0.008792627,0.006803836,0.974114,3048440,vector,vector
0.4602351,0.053819805,0.02130132,0.46464372,351073,faecal-oral,vector
0.92743367,0.025013363,0.034149513,0.013403428,95342,faecal-oral,direct contact
0.001614047,0.0008924565,0.0005817478,0.9969118,3048170,vector,vector
0.0022037472,0.0018338779,0.001421098,0.99454135,3048447,vector,vector
0.6211128,0.01708217,0.0029035693,0.35890147,2955291,direct contact,direct contact
0.9947031,0.0005725098,0.00051638455,0.0042079994,3052458,direct contact,direct contact
0.96634066,0.0023988578,0.02374614,0.0075143543,3052223,direct contact,direct contact
0.0011995829,0.0007651973,0.0005657862,0.9974694,37124,vector,vector
0.0016585429,0.0007957594,0.0006521798,0.9968935,11039,vector,vector
0.013986905,0.008303433,0.01218053,0.96552914,3048459,vector,vector
0.003591255,0.0022812388,0.98786795,0.0062595336,3052496,respiratory,respiratory
0.029619018,0.04225744,0.041288756,0.88683486,40057,vector,vector
0.17771134,0.030914318,0.22052814,0.5708462,1933190,vector,vector
0.9855177,0.001238695,0.0005704268,0.012673167,3052459,direct contact,direct contact
0.99047685,0.002349852,0.0053850673,0.0017882604,194443,direct contact,direct contact
0.87348443,0.053047646,0.019811718,0.05365618,1239565,faecal-oral,direct contact
0.0043153106,0.001302232,0.99061745,0.0037650114,3052503,respiratory,respiratory
