prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.096071795,0.2619381,0.5813712,0.060618915,11137,respiratory,respiratory
0.048937947,0.0011696848,0.0011464568,0.94874585,3047375,vector,vector
0.990715,0.0014190394,0.0064837025,0.0013822061,194443,direct contact,direct contact
0.48190328,0.0181071,0.0073290635,0.4926605,11569,vector,vector
0.99487275,0.0022331395,0.00080096396,0.0020930911,3052342,direct contact,direct contact
0.037370317,0.94548166,0.010551422,0.006596636,1330491,faecal-oral,faecal-oral
0.19896613,0.043359406,0.022130927,0.73554355,1972578,vector,vector
0.0037215427,0.0010798577,0.00049887487,0.9946997,59302,vector,vector
0.004914703,0.0013749136,0.99117154,0.0025388135,3052299,respiratory,respiratory
0.52772063,0.017194072,0.4232575,0.03182777,3052676,vector,direct contact
0.42163473,0.42669466,0.014416073,0.13725455,138950,direct contact,faecal-oral
0.033763215,0.0071010683,0.0025449248,0.95659083,59300,vector,vector
0.50935954,0.4011974,0.04293292,0.04651016,95342,faecal-oral,direct contact
0.17672084,0.797961,0.014721118,0.010597005,2003650,faecal-oral,faecal-oral
0.1371625,0.120991446,0.006431027,0.73541504,1972574,vector,vector
0.0052126404,0.0018423329,0.001076907,0.9918682,3052463,vector,vector
0.5963352,0.020329002,0.048601255,0.33473462,138949,direct contact,direct contact
0.16077588,0.006135441,0.0062235664,0.82686514,3048148,direct contact,vector
0.9859017,0.0026032843,0.009077703,0.0024172799,194441,direct contact,direct contact
0.20499633,0.016560083,0.026657,0.7517866,3048215,vector,vector
0.022937676,0.0049736565,0.0029928482,0.9690958,204269,vector,vector
0.012794203,0.004280093,0.004876301,0.97804934,3052418,vector,vector
0.0451637,0.0019903465,0.9498166,0.0030294345,3052310,respiratory,respiratory
0.00081814826,0.000991927,0.0004170551,0.9977729,3052468,vector,vector
0.0021649846,0.013827605,0.003230805,0.9807766,3052429,vector,vector
0.9216256,0.056460746,0.0077361474,0.01417746,3052560,direct contact,direct contact
0.9901877,0.002612463,0.0017988909,0.005400897,11723,direct contact,direct contact
0.014627888,0.18867706,0.009774987,0.7869201,36427,faecal-oral,vector
0.9615837,0.023978291,0.008984254,0.005453798,3052480,respiratory,direct contact
