prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.5546336,0.060340475,0.34909832,0.035927575,3052331,respiratory,direct contact
0.00089535624,0.0004743737,0.00042949093,0.9982008,3052466,vector,vector
0.6116252,0.2599875,0.0732212,0.05516615,138951,direct contact,direct contact
0.17529185,0.0026625146,0.8148896,0.007155992,3052676,vector,respiratory
0.97858787,0.0026950012,0.0141728055,0.0045443117,3049954,direct contact,direct contact
0.61817485,0.16158977,0.08015883,0.14007658,95342,faecal-oral,direct contact
0.031145416,0.02686843,0.14522868,0.7967575,3052384,vector,vector
0.0014572778,0.00041039896,0.00044555526,0.99768674,3048168,vector,vector
0.016436884,0.12672028,0.8414036,0.015439236,11137,respiratory,respiratory
0.03072613,0.006042812,0.0017097867,0.9615213,11569,vector,vector
0.9897093,0.0025970463,0.0022907022,0.0054028793,3052556,direct contact,direct contact
0.0019095658,0.000768119,0.00043587448,0.99688643,11029,vector,vector
0.047296956,0.63474923,0.03264893,0.28530484,36427,faecal-oral,faecal-oral
0.024005476,0.34191597,0.035684217,0.59839433,1348384,faecal-oral,vector
0.09334186,0.0058538076,0.03448941,0.86631495,3052514,vector,vector
0.0061959666,0.004010907,0.002013218,0.98777986,40058,vector,vector
0.97068864,0.011487048,0.0049287407,0.01289553,3052461,direct contact,direct contact
0.9887362,0.0016171188,0.0018305257,0.00781617,3049952,direct contact,direct contact
0.99461126,0.00097361486,0.0008453807,0.0035698004,3052345,direct contact,direct contact
0.0043726214,0.002944655,0.01228443,0.98039824,1933191,vector,vector
0.020760674,0.0020229584,0.003466253,0.9737501,3047837,vector,vector
0.31127304,0.0069452273,0.047222856,0.63455886,3052390,vector,vector
0.36000997,0.069599435,0.43938443,0.13100618,3052317,respiratory,respiratory
0.029351147,0.012621554,0.86211056,0.09591673,3052537,vector,respiratory
0.0036154117,0.0036313331,0.002947209,0.989806,2747210,vector,vector
0.95169014,0.015330568,0.008907714,0.024071537,1897087,direct contact,direct contact
0.96258014,0.0037814013,0.004946142,0.028692238,3051375,direct contact,direct contact
0.075972766,0.272607,0.44798744,0.20343283,12092,faecal-oral,respiratory
0.038006682,0.013162088,0.9357979,0.01303322,3052307,respiratory,respiratory
