prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.017329767,0.642255,0.110902764,0.22951244,1335626,respiratory,faecal-oral
0.009466694,0.005172069,0.012568325,0.97279286,3052418,vector,vector
0.07947396,0.44746545,0.07166534,0.40139523,694009,direct contact,faecal-oral
0.004936829,0.001046814,0.00090024184,0.9931162,59304,vector,vector
0.017962176,0.0012828351,0.0013275045,0.97942746,3048184,direct contact,vector
0.036228824,0.8709499,0.026545947,0.066275276,2003651,faecal-oral,faecal-oral
0.16782665,0.007145919,0.00321782,0.82180965,1972574,vector,vector
0.0053564664,0.003544318,0.009406666,0.98169255,3052381,vector,vector
0.06982944,0.011768427,0.058635477,0.8597666,3052303,respiratory,vector
0.008960015,0.005079432,0.0028877326,0.9830729,3048168,vector,vector
0.9830971,0.00807409,0.004253359,0.004575514,194440,direct contact,direct contact
0.15543999,0.017930238,0.053555444,0.7730743,1933190,vector,vector
0.060639225,0.76932985,0.08275079,0.087280184,1239572,faecal-oral,faecal-oral
0.016076962,0.9398062,0.010330959,0.033785835,1330491,faecal-oral,faecal-oral
0.033684254,0.0013201698,0.0013159537,0.96367955,37124,vector,vector
0.043188773,0.017310062,0.012380823,0.9271203,40057,vector,vector
0.9527413,0.021488719,0.02057799,0.0051919823,338079,direct contact,direct contact
0.98739606,0.003235863,0.0027323538,0.0066356855,249583,direct contact,direct contact
0.948574,0.0059279823,0.037028283,0.008469699,147712,direct contact,direct contact
0.0039967555,0.002001254,0.0014317955,0.9925702,59301,vector,vector
0.010567664,0.011408838,0.013664206,0.96435934,3052456,vector,vector
0.016895568,0.03349011,0.009355751,0.94025856,40053,vector,vector
0.03142109,0.0098385345,0.9325755,0.026164904,3052317,respiratory,respiratory
0.04916134,0.014698979,0.010861965,0.92527765,3048215,vector,vector
0.0041794674,0.0016812177,0.0016444626,0.9924948,3052463,vector,vector
0.9928913,0.0022181289,0.0010506668,0.0038398635,3052342,direct contact,direct contact
0.993779,0.0020653077,0.0011985347,0.0029571445,3052461,direct contact,direct contact
0.007111181,0.27131158,0.6518975,0.069679715,693997,faecal-oral,respiratory
0.016106604,0.0052191736,0.9638466,0.014827602,3052307,respiratory,respiratory
