prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.060586125,0.041765094,0.32347563,0.57417315,1980456,respiratory,vector
0.113684855,0.020244567,0.08960135,0.77646923,3052401,vector,vector
0.9559175,0.002225409,0.038114425,0.003742707,3052223,direct contact,direct contact
0.086843096,0.02134716,0.048920482,0.84288925,3052514,vector,vector
0.9891616,0.0014624249,0.0022281748,0.0071477685,3052462,direct contact,direct contact
0.85147625,0.052909765,0.03589129,0.059722684,95342,faecal-oral,direct contact
0.0056451107,0.0013401927,0.0013797382,0.99163496,3048459,vector,vector
0.0047329976,0.0015501329,0.0010889918,0.9926279,3052468,vector,vector
0.02939619,0.021195846,0.10647106,0.84293693,3052303,respiratory,vector
0.021949947,0.007848982,0.016669767,0.9535313,3052381,vector,vector
0.9760632,0.011152716,0.005205933,0.007578157,11676,direct contact,direct contact
0.057163622,0.022461394,0.025915978,0.894459,1933189,vector,vector
0.017329577,0.969202,0.007000884,0.0064675976,1330491,faecal-oral,faecal-oral
0.010008537,0.007251861,0.97131044,0.011429176,12092,faecal-oral,respiratory
0.009941906,0.004926282,0.006273365,0.9788584,3052440,vector,vector
0.2766216,0.13594992,0.04870507,0.53872335,1972577,vector,vector
0.81579757,0.02725689,0.030290969,0.12665461,3052230,direct contact,direct contact
0.98732495,0.0025072612,0.0029314617,0.0072363717,3051375,direct contact,direct contact
0.9590079,0.009088631,0.006653787,0.025249695,249583,direct contact,direct contact
0.104337566,0.013004447,0.022549387,0.86010855,3052418,vector,vector
0.089039356,0.016164038,0.015087249,0.8797093,3052413,vector,vector
0.005183371,0.0017232617,0.002264136,0.9908292,3048447,vector,vector
0.14143743,0.012929782,0.8251864,0.020446379,3052310,respiratory,respiratory
0.008947308,0.0022868437,0.0038496647,0.9849162,3052426,vector,vector
0.0217973,0.021140039,0.1006195,0.85644317,3052428,vector,vector
0.88840735,0.006137141,0.0051534744,0.10030206,11292,direct contact,direct contact
0.989421,0.00211914,0.0039955485,0.0044643544,194443,direct contact,direct contact
0.00703459,0.013222553,0.0025127267,0.97723013,28876,faecal-oral,vector
0.011897609,0.0039827568,0.85836685,0.12575284,3052789,respiratory,respiratory
