prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.011070838,0.0057706027,0.9747356,0.0084229205,3052299,respiratory,respiratory
0.104004286,0.0674138,0.11626418,0.7123177,3052684,vector,vector
0.1044624,0.6976005,0.19031882,0.007618298,463676,direct contact,faecal-oral
0.5392925,0.04850278,0.03972605,0.3724786,1972577,vector,direct contact
0.640533,0.010258755,0.34604955,0.0031587197,147711,direct contact,direct contact
0.1861413,0.57555175,0.054095287,0.18421167,2003650,faecal-oral,faecal-oral
0.11875464,0.0061911824,0.009479937,0.86557424,3048175,vector,vector
0.008083419,0.0036593284,0.0038633076,0.984394,3047385,vector,vector
0.022164457,0.07978647,0.80856204,0.08948699,3052789,respiratory,respiratory
0.0032567987,0.00091563584,0.0008343847,0.99499315,11029,vector,vector
0.38264415,0.58824074,0.01823813,0.010877045,138951,direct contact,faecal-oral
0.0061740666,0.0019803538,0.0035053755,0.98834026,3048443,vector,vector
0.4038619,0.025076542,0.017210407,0.5538511,351073,faecal-oral,vector
0.2583632,0.45878527,0.025623351,0.25722826,1348384,faecal-oral,faecal-oral
0.010888273,0.001530386,0.0015860453,0.98599523,37124,vector,vector
0.005494355,0.001377387,0.0013708373,0.99175745,11024,vector,vector
0.6480013,0.027976627,0.017319778,0.30670235,12475,direct contact,direct contact
0.97394514,0.016654674,0.0059364703,0.0034637346,338478,direct contact,direct contact
0.36179346,0.37190264,0.14053686,0.125767,11642,direct contact,faecal-oral
0.0016729876,0.0021243652,0.0016804063,0.9945222,3052389,vector,vector
0.0032827177,0.0020654341,0.049280062,0.94537175,3046277,vector,vector
0.046575475,0.01937783,0.010620595,0.92342615,1972579,vector,vector
0.011654908,0.0018137341,0.96716857,0.01936279,3052503,respiratory,respiratory
0.030400861,0.0013957208,0.001368209,0.96683514,2169701,vector,vector
0.04087358,0.015969224,0.010460086,0.9326971,1972576,vector,vector
0.9891517,0.0035239938,0.0015444909,0.0057797763,3049952,direct contact,direct contact
0.97154063,0.008559285,0.0064251786,0.013474934,1897087,direct contact,direct contact
0.054117944,0.732287,0.19936292,0.014232187,1239570,faecal-oral,faecal-oral
0.39466283,0.02968383,0.4739469,0.10170645,3052489,respiratory,respiratory
