prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.04622479,0.012705976,0.905486,0.03558318,3052499,respiratory,respiratory
0.03873471,0.018869087,0.046930503,0.8954657,3052381,vector,vector
0.9895359,0.0046315384,0.0033429866,0.0024895095,194443,direct contact,direct contact
0.0029936708,0.0015868802,0.004967009,0.9904524,3052444,vector,vector
0.9024406,0.045329437,0.039615966,0.012613975,463676,direct contact,direct contact
0.040831625,0.07783707,0.006695501,0.87463576,28876,faecal-oral,vector
0.00631948,0.032362822,0.003551682,0.957766,40053,vector,vector
0.05154778,0.011541663,0.027021691,0.9098889,3052684,vector,vector
0.0051203524,0.00963102,0.9806754,0.004573264,3052477,respiratory,respiratory
0.0054958747,0.0041835657,0.0053707394,0.9849498,3046277,vector,vector
0.9043994,0.02484917,0.032953855,0.03779759,147712,direct contact,direct contact
0.0025513663,0.0007681987,0.0007549046,0.99592555,3052468,vector,vector
0.14065619,0.68782437,0.093087636,0.07843184,1239572,faecal-oral,faecal-oral
0.021228736,0.9639911,0.008517586,0.006262558,2003651,faecal-oral,faecal-oral
0.01674542,0.003622629,0.002389604,0.9772423,37124,vector,vector
0.030813912,0.009967325,0.010161238,0.94905746,3048440,vector,vector
0.346393,0.054821894,0.007954934,0.5908302,2955291,direct contact,vector
0.9296337,0.030773584,0.008630047,0.030962707,138948,direct contact,direct contact
0.9398846,0.012291926,0.004315168,0.04350828,1897087,direct contact,direct contact
0.17734121,0.0052408134,0.022527559,0.7948904,3052514,vector,vector
0.23007846,0.12910707,0.2010866,0.43972787,3052431,vector,vector
0.0041301404,0.0011596069,0.001086218,0.993624,11033,vector,vector
0.20069869,0.079131156,0.55233544,0.16783476,3052789,respiratory,respiratory
0.0037802674,0.0013232706,0.0013230409,0.99357337,11021,vector,vector
0.0043865936,0.0020860753,0.0021041567,0.9914232,3052463,vector,vector
0.38019997,0.0032016002,0.006264081,0.61033434,2951618,direct contact,vector
0.85822284,0.010601852,0.0053128423,0.1258625,3049953,direct contact,direct contact
0.8887678,0.032249734,0.026640328,0.052342184,95342,faecal-oral,direct contact
0.0321804,0.65316236,0.2813047,0.033352554,694003,respiratory,faecal-oral
