prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.97980726,0.007306155,0.008723088,0.0041634697,3052480,respiratory,direct contact
0.002177791,0.0014272565,0.0007610394,0.9956339,11024,vector,vector
0.9615978,0.0074761612,0.0027365573,0.02818949,90961,direct contact,direct contact
0.012146338,0.008705663,0.011679989,0.96746796,3052428,vector,vector
0.8539677,0.03548639,0.014951923,0.09559394,1897087,direct contact,direct contact
0.08649502,0.57453907,0.30899668,0.029969268,67605,faecal-oral,faecal-oral
0.004297113,0.0007061335,0.0006379138,0.99435884,3048225,vector,vector
0.0070821284,0.00078777265,0.00070317613,0.99142694,37124,vector,vector
0.095770165,0.06186752,0.13668577,0.70567656,3048300,respiratory,vector
0.00071054936,0.002094047,0.0007923071,0.9964031,3052389,vector,vector
0.99328905,0.0026901837,0.0015693618,0.0024513938,147712,direct contact,direct contact
0.068687275,0.0022385402,0.003569457,0.9255047,11034,vector,vector
0.062052727,0.17656364,0.030319376,0.73106426,1348384,faecal-oral,vector
0.8095989,0.088459656,0.047536243,0.05440524,95342,faecal-oral,direct contact
0.0008578486,0.0011827234,0.0023624012,0.99559706,3052440,vector,vector
0.008247076,0.0011396989,0.0010339095,0.98957926,3048447,vector,vector
0.13087799,0.09516644,0.026077343,0.74787825,35612,direct contact,vector
0.984057,0.0016782698,0.0019196939,0.012344988,3049952,direct contact,direct contact
0.9711485,0.004315995,0.015776146,0.008759315,3052223,direct contact,direct contact
0.11646835,0.011188032,0.83007044,0.042273175,3052676,vector,respiratory
0.0072132098,0.002247448,0.0010818922,0.9894574,48543,vector,vector
0.0023049559,0.0015965756,0.0010107167,0.9950878,11029,vector,vector
0.024217369,0.041002188,0.92699844,0.007781997,3052302,respiratory,respiratory
0.017766342,0.0010032356,0.004349399,0.97688097,3047837,vector,vector
0.0035395762,0.0018430223,0.00096292904,0.9936545,59300,vector,vector
0.71962506,0.06117084,0.051634867,0.16756926,3052610,direct contact,direct contact
0.27003306,0.16283934,0.16634385,0.40078375,3052505,direct contact,vector
0.0014100113,0.01008227,0.9777955,0.010712203,693997,faecal-oral,respiratory
0.039703015,0.0049864,0.939006,0.016304605,3052470,respiratory,respiratory
